time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
2521,0.15919527,1.8569907,9.049221,-0.085099995,0.3275,-0.60209996,0.19299999,1.4769,9.6928,0.07677703,0.091996305,0.008866273,0.021446,-0.073081,-0.912289,0.402402,0
2562,0.07682514,1.795498,9.153187,-0.1488,0.3152,-0.6008,0.15869999,1.4891,9.6916,-0.13657202,0.2223724,0.04680973,0.023334,-0.072939,-0.912105,0.402739,0
2601,0.45434287,1.6052164,9.879185,0.3886,0.1911,0.0637,0.0232,1.4171,9.7036,-0.21132447,0.50083965,0.031084314,0.02829,-0.066702,-0.911685,0.404449,0
2641,0.040643968,1.5292723,9.648997,0.2976,0.24419999,-0.0824,-0.17009999,1.3443999,9.7125,-0.19484855,0.62592745,-0.029356439,0.035861,-0.059252,-0.911566,0.405277,0
2681,-0.44748586,1.122306,10.0710945,0.104499996,-0.0287,0.1894,-0.45749998,1.2544999,9.7153,-0.32208306,0.9316742,0.100478604,0.047467,-0.049033,-0.911195,0.406282,0
2721,-1.25641,1.2252376,9.638529,-0.3885,-0.0042,-0.0849,-0.7784,1.1711999,9.7052,0.06613053,0.32033774,0.11136946,0.060858,-0.038265,-0.909536,0.40936,0
2761,-0.67373794,1.2164556,10.0958605,0.038,-0.057499997,0.5304,-0.77349997,1.2343,9.6978,0.38154644,-0.6139021,0.05518731,0.06204,-0.04121,-0.908639,0.410885,0
2802,-0.6703573,1.3781313,9.734336,-0.1665,-0.0846,0.0749,-0.5689,1.3791,9.6925,0.33028612,-0.1990548,0.03853687,0.055563,-0.052274,-0.908535,0.410784,0
2841,-0.22323537,1.7878078,9.654877,0.2148,0.24159999,0.021,-0.4992,1.5038999,9.6777,0.26761132,0.059864793,0.061994094,0.05498,-0.059566,-0.90808797,0.410858,0
2881,-0.42501867,1.7155125,9.041396,0.2005,0.088,-0.55079997,-0.52419996,1.5985999,9.6612,0.15165167,-0.0426733,-0.013753194,0.058231,-0.063421,-0.907279,0.411619,0
2921,-0.62360334,1.732454,8.792619,-0.13069999,0.0607,-0.99649996,-0.4772,1.6455,9.6558,-0.016266469,-0.29335493,-0.04145157,0.056993,-0.066651,-0.907457,0.41089,0
2961,-0.10345824,1.5135952,10.205859,0.4003,-0.0101,0.41669998,-0.34149998,1.6281999,9.6644,-0.091245815,-0.2933724,-0.23342033,0.050147,-0.068798,-0.908511,0.409095,0
3001,0.066865265,1.6959472,9.730017,0.1399,0.0687,0.14649999,-0.27719998,1.6082,9.6699,0.006003933,0.18163641,-0.07218682,0.046442,-0.069389,-0.910252,0.405546,0
3041,0.0692882,1.791514,9.1409855,0.5523,0.1742,-0.4989,-0.366,1.6006999,9.668099,-0.11409217,0.17081538,-0.112085044,0.050379,-0.067238,-0.91058,0.404701,0
3081,-0.74923193,1.6635776,9.107801,-0.3834,0.1784,-0.6149,-0.3814,1.5475,9.6762,-0.2817485,-0.12587315,-0.052045718,0.049833,-0.064534,-0.91171,0.402661,0
3122,-0.56830686,1.4862821,9.771475,0.0023,0.009,0.0118,-0.3847,1.4129,9.6967,-0.4617443,0.25483552,0.12142256,0.047193,-0.058126,-0.912114,0.40304,0
3161,-0.36556587,1.2106425,10.050725,0.031,-0.042999998,0.3078,-0.4331,1.2688,9.714499,-0.19455186,-0.20069541,0.0879995,0.04659,-0.050244,-0.911466,0.405627,0
3201,-0.21541111,1.1492647,9.971955,0.252,-0.3049,0.2778,-0.3403,1.217,9.7248,0.06668903,-0.46657887,0.06394886,0.041232,-0.049684,-0.911168,0.406943,0
3241,0.17939274,1.3978404,9.579134,0.2392,0.0884,-0.085,-0.14109999,1.255,9.724899,0.09211848,-0.45924848,0.03715806,0.032753,-0.055597,-0.911034,0.407249,0
3281,0.09142977,1.4250288,9.428481,0.0552,0.1308,-0.3683,0.0133,1.2714,9.7238,-0.07897615,-0.29279643,0.06822492,0.025907,-0.059579,-0.91087097,0.407544,0
