time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
3280,0.7083389,-9.874042,0.15468459,0.17799999,-0.0365,-0.145,0.50839996,-9.789599,0.27249998,-0.13468705,-0.05857325,-0.05656612,-0.171312,-0.675838,0.684816,0.211943,0
3320,0.88746357,-10.073192,0.3213689,0.34129998,-0.262,0.0451,0.53139997,-9.7897,0.21959999,-0.100304075,-0.11815879,-0.04897394,-0.170113,-0.678131,0.68304497,0.211301,0
3360,0.8234138,-10.027262,0.66337585,0.3028,-0.26229998,0.4349,0.5502,-9.7894,0.1828,-0.017697638,-0.14343116,-0.028693212,-0.168021,-0.680032,0.682135,0.209798,0
3400,0.4070047,-9.874578,0.5791095,-0.0885,-0.0862,0.4098,0.5592,-9.789,0.1785,0.004485496,0.08340929,0.004520403,-0.166455,-0.680581,0.682287,0.208769,0
3440,0.52684885,-9.788972,0.4073399,-0.075399995,0.011899999,0.24859999,0.556,-9.7891,0.1828,0.023404865,0.107948616,0.009128072,-0.167803,-0.680088,0.682078,0.209977,0
3480,0.5781423,-9.819484,0.11793838,0.0356,-0.0175,-0.0771,0.5527,-9.7891,0.19479999,0.001902409,0.07539822,-0.008255407,-0.169164,-0.679301,0.682103,0.211347,0
3520,0.5501684,-9.826129,0.115122795,-0.0253,-0.0176,-0.0954,0.5548,-9.789,0.1934,-0.043266714,0.008447394,0.00816814,-0.170007,-0.679141,0.681752,0.212318,0
3560,0.6333142,-9.845714,0.2609105,0.103999995,-0.0368,0.0055,0.55289996,-9.7893,0.18069999,-0.0458498,-0.08667305,0.007225663,-0.170225,-0.679563,0.681326,0.212155,0
3601,0.41578665,-9.935927,0.5109035,-0.15799999,-0.105,0.36749998,0.5503,-9.7898,0.1619,0.00736529,-0.06279694,0.015393804,-0.168624,-0.68066597,0.681291,0.210001,0
3640,0.62173593,-9.959429,0.38330212,0.083399996,-0.1832,0.2365,0.5441,-9.7901,0.1655,0.030386182,0.08051204,0.016737707,-0.168505,-0.680564,0.68157,0.209522,0
3680,0.48072696,-9.838905,0.019728221,-0.046,-0.0751,-0.1611,0.5363,-9.790299,0.18079999,0.013177236,0.05956809,0.03396411,-0.169766,-0.679677,0.681829,0.210539,0
3720,0.56431335,-9.750098,0.20770179,0.0175,0.0628,-0.0169,0.5218,-9.790999,0.1836,-0.016458455,-0.00577704,0.039357174,-0.170807,-0.679307,0.68191,0.210629,0
3760,0.57708883,-9.842669,0.3765313,0.100499995,-0.0637,0.16579999,0.5075,-9.7919,0.1774,-0.006265732,0.02883284,0.026720991,-0.17135,-0.679406,0.681853,0.210052,0
3800,0.45914084,-9.827988,0.27414566,-0.0938,-0.0436,0.1249,0.49589998,-9.792399,0.17899999,0.030613074,0.08356637,0.03169518,-0.172354,-0.679091,0.681841,0.210286,0
3841,0.6215252,-9.76073,0.13398911,0.104499996,0.0548,-0.0744,0.4838,-9.7928,0.19209999,0.02666863,0.07579965,0.029600784,-0.173712,-0.678253,0.68209,0.211063,0
3880,0.47808376,-9.734125,0.40606618,0.028299998,0.0453,0.159,0.4718,-9.793099,0.20369999,0.054524086,-0.019355701,0.031066861,-0.17478,-0.677542,0.682379,0.211532,0
3920,0.39919004,-9.799294,0.23890302,-0.1056,-0.0132,-0.007,0.4587,-9.7933,0.2228,-0.002042035,0.10939724,0.041329395,-0.175071,-0.676749,0.683166,0.21129,0
3960,0.48697105,-9.760605,0.4209198,0.054199997,0.046,0.2346,0.44579998,-9.793799,0.2263,0.049131017,0.0959233,-0.013177236,-0.176981,-0.67612,0.682955,0.212392,0
4000,0.5122538,-9.689037,0.264837,0.0354,0.13319999,0.0795,0.4549,-9.7928,0.2538,0.12770574,0.10293952,-0.07377507,-0.177585,-0.674921,0.683423,0.214188,0
