time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
2521,0.28846303,0.76357794,9.802177,0.055,0.1317,0.074099995,0.22929999,0.6626,9.7815,-0.01754056,0.018971728,-0.015795229,0.032552,-0.014521,-0.087918,0.995489,0
2560,0.022237346,0.45307875,9.816543,-0.2014,-0.1994,0.0345,0.2223,0.65819997,9.782,0.035377823,0.010524335,0.006178466,0.032564,-0.014207,-0.088174,0.995471,0
2600,0.24747425,0.6783157,9.5829935,-0.0268,-0.0392,-0.2094,0.2206,0.67249995,9.781,0.028274333,-0.001553343,0.04548328,0.033393,-0.014359,-0.087651,0.995487,0
2640,0.18253393,0.9179944,9.441132,0.091699995,0.2209,-0.366,0.22199999,0.6813,9.780399,-0.025534166,-0.010018189,0.003909538,0.033577,-0.014327,-0.087044,0.995535,0
2680,0.366332,0.82072276,9.737275,0.088999994,0.17459999,-0.1314,0.22469999,0.6687,9.781199,-0.05173156,-0.010471975,-0.001221731,0.03299,-0.014392,-0.086972,0.99556,0
2720,0.32213503,0.7698891,9.707482,0.039499998,0.104899995,0.0339,0.2252,0.6501,9.7824,-0.019861847,0.007644542,-0.005270894,0.032043,-0.014334,-0.087,0.995589,0
2760,0.08757032,0.4796352,9.836539,-0.1281,-0.1591,0.0235,0.22369999,0.64169997,9.783,-0.020699605,-0.003926991,-0.007225663,0.031501,-0.014348,-0.087276,0.995582,0
2801,0.25513572,0.72998255,9.655959,0.0011,0.060799997,-0.114099994,0.2254,0.6356,9.7834,-3.49E-05,-0.004974188,0.025883233,0.031296,-0.014226,-0.087007,0.995614,0
2840,0.23091596,0.7162302,9.765862,0.0464,0.1296,-0.123799995,0.22809999,0.63519996,9.783299,-0.005183628,-0.005742133,-0.004921828,0.031224,-0.014468,-0.086714,0.995638,0
2880,0.22248837,0.6829604,9.7209,-0.0431,0.042799998,-0.0062,0.2294,0.6337,9.7834,0.005340708,0.015620696,0.009128072,0.03123,-0.01444,-0.086717,0.995638,0
2920,0.27939376,0.69650203,9.692782,0.058599997,0.0495,-0.1237,0.22569999,0.6369,9.783299,0.022584561,-0.024818582,-0.014084807,0.031482,-0.014395,-0.086687,0.995633,0
2960,0.18686266,0.7126102,9.545346,-0.0264,0.030599998,-0.1426,0.2323,0.64599997,9.782499,-1.22E-04,0.020071287,-0.002565634,0.031877,-0.014599,-0.086939,0.995596,0
3001,0.3827371,0.7408522,9.668926,0.0079,0.0796,-0.2408,0.22729999,0.64599997,9.7827,-0.025446901,-0.025167648,0.008517207,0.031715,-0.014461,-0.086763,0.995618,0
3040,0.31148562,0.7152343,9.832345,0.069299996,0.071499996,0.033099998,0.2349,0.6362,9.7831,-0.015428711,0.004817109,-0.017453292,0.031205,-0.014742,-0.086899,0.995619,0
3080,0.27384877,0.6951325,9.776598,0.1004,0.094399996,-0.0357,0.233,0.63119996,9.7835,0.003228859,-0.019914206,-0.038920842,0.031038,-0.014687,-0.087324,0.995587,0
3120,0.12248736,0.63481784,9.859773,-0.0704,-0.0255,0.0625,0.23709999,0.6335,9.783199,0.017680185,0.01685988,-0.025411993,0.031174,-0.01487,-0.088063,0.995515,0
3160,0.13279201,0.5795596,9.682401,-0.1944,-0.0435,-0.0546,0.23359999,0.64169997,9.7828,0.03508112,-0.007138397,0.001919862,0.031747,-0.014833,-0.088455,0.995463,0
