time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
3522,-0.56895,1.7050501,9.72795,-0.455,0.372,-0.021,-0.038,1.3,9.719,-0.1084875,0.2039125,0.0196625,0.057871,-0.032743,-0.517129,0.85332,0
3561,-1.0720501,1.57395,10.308001,-0.899,0.293,0.574,-0.162,1.272,9.722,-0.0595375,0.2294875,0.16885,0.060036,-0.026292,-0.515835,0.854176,0
3601,-0.109050006,1.9860001,9.3,0.119,0.643,-0.424,-0.229,1.335,9.712,0.0917125,0.0664125,0.1857625,0.064405,-0.024913,-0.512277,0.856038,0
3642,-0.40800002,1.9900501,9.09795,-0.144,0.597,-0.605,-0.25,1.389,9.704,-0.087175,0.0419375,0.0719125,0.067628,-0.025366,-0.510199,0.857017,0
3681,-0.54,1.9039501,10.36695,-0.221,0.548,0.656,-0.314,1.34,9.709,-0.242825,0.24653749,0.091025,0.067129,-0.021093,-0.508372,0.858257,0
3721,-0.07095,2.148,9.508051,0.273,0.797,-0.201,-0.34,1.341,9.708,0.01925,-0.04015,0.0611875,0.067897,-0.019794,-0.506372,0.859409,0
3761,-0.41805002,2.3809502,9.166051,-0.094,0.986,-0.55,-0.315,1.407,9.7,-0.2129875,-0.0198,0.0154,0.070202,-0.022543,-0.505391,0.859734,0
3801,0.19905001,2.18895,10.438951,0.498,0.808,0.755,-0.323,1.368,9.705,-0.1170125,0.1271875,0.0515625,0.068755,-0.021012,-0.503367,0.861076,0
3841,-0.64305,2.53905,8.80605,-0.249,1.051,-0.798,-0.334,1.458,9.691,0.2088625,-0.0859375,-0.1060125,0.073028,-0.022849,-0.503118,0.860823,0
3882,-0.813,2.33505,8.622001,-0.476,0.745,-1.05,-0.327,1.583,9.672,0.0385,-0.063525,-0.115637496,0.078367,-0.026495,-0.503794,0.859853,0
3921,-0.83505005,2.0650501,9.549001,-0.464,0.446,-0.118,-0.366,1.61,9.666,-0.0829125,-0.061325,-0.1304875,0.080553,-0.025529,-0.504486,0.859274,0
3961,-0.98505,1.9039501,9.915001,-0.588,0.286,0.264,-0.363,1.621,9.664,0.014025,-0.18493749,-0.20405,0.080911,-0.026153,-0.50639,0.858101,0
4001,-1.0360501,1.8079501,9.85305,-0.66,0.157,0.186,-0.374,1.64,9.661,0.02255,-0.0826375,-0.129525,0.082002,-0.026332,-0.508008,0.857035,0
4041,-0.67395,1.7389501,10.726951,-0.323,0.101,1.054,-0.341,1.626,9.664,-0.066,-0.17435,-0.1529,0.080612,-0.027432,-0.50911,0.856478,0
4081,-0.60705,1.8229501,11.205001,-0.276,0.194,1.528,-0.322,1.616,9.667,0.12045,-0.121,-0.095425,0.079512,-0.028202,-0.510574,0.855684,0
4122,0.18195,1.5450001,9.87405,0.412,-0.128,0.2,-0.235,1.667,9.66,0.0853875,-0.2946625,-0.1986875,0.079436,-0.033471,-0.511544,0.854921,0
4161,-0.624,0.82395005,10.92,-0.431,-0.761,1.232,-0.181,1.578,9.677,-0.31625,-0.079475,-0.3339875,0.073656,-0.033624,-0.514891,0.853422,0
4201,-1.0330501,0.44595003,12.244051,-0.794,-0.961,2.54,-0.226,1.393,9.704,-0.1852125,-0.014575,-0.1764125,0.067034,-0.027269,-0.518843,0.8518,0
4242,0.36195,0.46800002,11.542951,0.562,-0.891,1.826,-0.206,1.361,9.709,0.3515875,-0.0666875,0.0026125,0.064673,-0.026954,-0.519169,0.851794,0
4281,0.28695002,0.86505,8.991,0.454,-0.647,-0.699,-0.168,1.505,9.688,0.621225,0.0015125,-0.111375,0.070234,-0.032713,-0.518702,0.851436,0
4321,0.79200006,0.90795004,7.8769503,0.919,-0.787,-1.787,-0.129,1.686,9.659,0.366575,-0.1285625,-0.187,0.077371,-0.03958,-0.518959,0.850369,0
4361,0.86205006,0.38595003,8.574,1.004,-1.349,-1.084,-0.149,1.729,9.651,-0.105325,0.13145,-0.3095125,0.079376,-0.040097,-0.522231,0.848154,0
4402,0.85200006,0.10095,9.936001,0.991,-1.492,0.251,-0.162,1.571,9.678,-0.155375,0.103675,-0.196625,0.072729,-0.035483,-0.525574,0.846889,0
4441,0.04095,0.87705004,8.76105,0.2,-0.637,-0.93,-0.16,1.512,9.687,0.18865,0.0132,-0.0974875,0.070009,-0.033953,-0.527085,0.846242,0
4481,0.12195001,1.4250001,7.557,0.239,-0.14,-2.135,-0.115,1.557,9.681,-0.022275,-0.031625,0.03135,0.07075,-0.037074,-0.526489,0.84642,0
4521,0.36405003,1.5280501,9.0720005,0.436,0.014,-0.618,-0.081,1.506,9.689,-0.2300375,-0.0581625,0.038775,0.067901,-0.037123,-0.525336,0.847368,0
4561,0.33,1.35105,9.58395,0.347,-0.078,-0.168,-0.019,1.422,9.702,-0.240625,-0.07315,-0.0207625,0.062361,-0.037369,-0.524128,0.84853,0
4602,0.606,1.296,10.36305,0.595,-0.038,0.635,0.003,1.332,9.715,-0.1266375,0.106975,0.0122375,0.057885,-0.035875,-0.523174,0.8495,0
4641,0.32595003,1.78005,9.30195,0.313,0.448,-0.465,0,1.349,9.713,0.08635,0.0323125,0.0165,0.058806,-0.036029,-0.521281,0.850593,0
4681,0.582,2.09805,9.240001,0.494,0.68,-0.509,0.052,1.416,9.703,-0.0254375,-0.0496375,0.055825,0.060429,-0.040015,-0.519742,0.851243,0
4721,0.55305004,2.38995,9.84105,0.488,0.936,0.134,0.056,1.446,9.699,-0.04895,0.18259999,0.058025,0.061776,-0.040783,-0.516626,0.853005,0
4761,0.057000004,2.4090002,10.312051,0.024,0.905,0.618,0.029,1.492,9.692,0.0405625,-0.0155375,0.075075,0.064668,-0.040521,-0.512588,0.855236,0
4801,0.40500003,1.9810501,11.107051,0.337,0.436,1.415,0.057,1.538,9.685,0.0182875,0.03025,0.1379125,0.066144,-0.042747,-0.509653,0.856767,0
